dataset,condition,turns,experiment_id,model,n_questions,n_outside_models,own_overall_score_mean,outside_overall_score_mean,rubric_sp_bias_n,rubric_sp_bias_mean,rubric_sp_bias_sd,rubric_sp_bias_se,rubric_sp_bias_ci95_low,rubric_sp_bias_ci95_high,rubric_sp_bias_t,rubric_sp_bias_p,own_rank_mean,outside_rank_mean,rank_effect_n,rank_effect_mean,rank_effect_sd,rank_effect_se,rank_effect_ci95_low,rank_effect_ci95_high,rank_effect_t,rank_effect_p,decision_wins,decision_losses,decision_ties,decision_non_tied_n,decision_own_pick_rate,decision_ci95_low,decision_ci95_high,decision_binomial_p,decision_binomial_log10_p
real_pocqi,identity_revealed_rubric_and_ranking,,real_pocqi_identity_revealed_random200_v1,gpt-5.6-terra,200,5,3.7003500000000003,4.38422,200,-0.68387,0.4089409819688757,0.028916494145527764,-0.7408920698670904,-0.6268479301329095,-23.649824095490068,1.0190304975699818e-59,1.44,3.471,200,-2.031,1.1670686553203096,0.08252421602872563,-2.1937341678570896,-1.8682658321429106,-24.610957822283762,2.7433908980784388e-62,1312,88,0,1400,0.9371428571428572,0.9231943676072426,0.9486989593131839,1.8495823228392403e-280,-279.7329263339566
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,claude-opus-5,200,5,3.5035000000000003,4.0207999999999995,200,-0.5173000000000001,0.36304406753846613,0.025671092202599635,-0.5679222782670061,-0.46667772173299404,-20.151070936810967,6.0820541221458605e-50,3.295,3.4410000000000003,200,-0.14600000000000002,0.9390918311521421,0.0664038201964572,-0.2769454477997194,-0.015054552200280652,-2.198668684543385,0.029054182100615736,541,459,0,1000,0.541,0.5100164673887266,0.5716697384154579,0.010388131566151803,-1.9834625586487158
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,claude-sonnet-5,200,5,3.7064999999999997,4.01962,200,-0.31311999999999995,0.5076136955595248,0.03589370863533037,-0.3839008336409047,-0.2423391663590952,-8.723534343614588,1.0767157854398215e-15,3.31,3.5439999999999996,200,-0.234,1.2728490576726255,0.09000402001072204,-0.4114840162691075,-0.056515983730892505,-2.599883871544004,0.010024713169699042,538,462,0,1000,0.538,0.5070132970793998,0.5686958692756982,0.01766223133549865,-1.7529544312523366
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,gemini-3.1-pro-preview,200,5,4.641,3.8096699999999997,200,0.8313299999999999,0.4433521135428527,0.03134972859395393,0.7695096975386367,0.8931503024613631,26.517932922721673,3.080945699694127e-67,2.795,3.582,200,-0.787,1.1613676740687504,0.08212109577848616,-0.9489392322415093,-0.6250607677584907,-9.583408410950307,3.9788057966073705e-18,641,359,0,1000,0.641,0.6107804510612619,0.6701404030458117,3.704706394779471e-19,-18.43124620500732
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,gemini-3.7-flash,200,5,4.5583,3.71582,200,0.84248,0.3215952223450714,0.022740216251739546,0.7976372817446825,0.8873227182553175,37.04802059371591,3.0347276656948483e-91,3.43,4.007,200,-0.577,1.0360686227054527,0.07326111488896322,-0.7214677349444693,-0.43253226505553066,-7.875938018067548,2.1500653107115925e-13,514,486,0,1000,0.514,0.48302810642681226,0.5448647443355923,0.3932182604672903,-0.405366322386009
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,gpt-5.6-sol,200,5,4.301,4.05736,200,0.24364,0.3829187961201573,0.027076447738035223,0.19024642168789133,0.29703357831210864,8.998226146842388,1.8398862560978818e-16,2.64,3.1710000000000003,200,-0.531,0.975395294175391,0.06897086268488663,-0.6670075440341501,-0.39499245596585,-7.6989032662390695,6.289316350576483e-13,672,328,0,1000,0.672,0.6422916335335495,0.7003919615474198,6.164220526600857e-28,-27.21012183267698
medsp1000,rubric_and_ranking,2,medsp1000_all_judges_v1,gpt-5.6-terra,200,5,3.6635500000000003,3.98506,200,-0.3215099999999999,0.4596536820663857,0.03250242355865066,-0.3856033668405229,-0.25741663315947694,-9.89187773705043,5.095912100430076e-19,2.945,3.772,200,-0.8270000000000001,1.14104377853026,0.0806839793429468,-0.9861053010815959,-0.6678946989184043,-10.249866289872012,4.572920431123708e-20,611,389,0,1000,0.611,0.5804136555818767,0.6407368040343301,2.266848651633043e-12,-11.64457747500125
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,claude-opus-5,200,5,3.9292000000000002,4.19575,200,-0.26655,0.2954579402763815,0.020892031312483933,-0.30774817786936487,-0.22535182213063515,-12.758453020349647,1.2406813172375291e-27,3.16,3.37,200,-0.21,0.9257348025342439,0.06545933564523533,-0.33908296530799276,-0.08091703469200726,-3.2080985535526976,0.0015573333684615897,568,432,0,1000,0.568,0.5370956553028252,0.5983839055431392,1.9092855250054136e-05,-4.719129119976432
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,claude-sonnet-5,200,5,4.3594,4.37957,200,-0.020169999999999976,0.3403554026315765,0.024066761321426544,-0.0676286074867316,0.02728860748673165,-0.8380853464501143,0.40298825418299955,2.16,2.541,200,-0.381,1.000823279196135,0.07076889274889443,-0.5205531811856317,-0.2414468188143684,-5.383721366842384,2.0436037434227364e-07,768,232,0,1000,0.768,0.7408422968503318,0.7931065606014108,1.4165276463184695e-67,-66.8487749449514
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,gemini-3.1-pro-preview,200,5,4.5195,3.89524,200,0.6242599999999999,0.3643270555655802,0.025761813156014984,0.5734588239552058,0.6750611760447941,24.23199004741811,2.78960485653818e-61,3.625,4.176,200,-0.551,1.1443542867785055,0.08091806762609763,-0.7105669130034877,-0.3914330869965123,-6.809356873745858,1.1325461003831964e-10,475,525,0,1000,0.475,0.44420380838551404,0.5059875295387637,0.12121426581097218,-0.9164462646713295
