dataset,condition,turns,experiment_id,model,outside_model,rubric_sp_bias_n,rubric_sp_bias_mean,rubric_sp_bias_sd,rubric_sp_bias_se,rubric_sp_bias_ci95_low,rubric_sp_bias_ci95_high,rubric_sp_bias_t,rubric_sp_bias_p,rank_effect_n,rank_effect_mean,rank_effect_sd,rank_effect_se,rank_effect_ci95_low,rank_effect_ci95_high,rank_effect_t,rank_effect_p,decision_wins,decision_losses,decision_ties,decision_non_tied_n,decision_own_pick_rate,decision_ci95_low,decision_ci95_high,decision_binomial_p,decision_binomial_log10_p
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,Qwen/Qwen3.8-27B-FP8,gemini-3.1-pro-preview,620,-0.18870967741935482,0.7251103951848059,0.029121134250028276,-0.24589787113924083,-0.1315214836994688,-6.480162338428545,1.8711117419065438e-10,620,-0.3387096774193548,1.6478658875733807,0.06617988661690058,-0.4686739893761849,-0.20874536546252476,-5.118015377996392,4.1262425760929196e-07,141,479,0,620,0.22741935483870968,0.19616256138882232,0.26203311441805166,5.715992283787254e-44,-43.24290836614955
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,Qwen/Qwen3.8-27B-FP8,gemini-3.7-flash,620,-0.41916129032258065,0.6882014722089116,0.027638836232867683,-0.4734385415830087,-0.3648840390621526,-15.165663517486326,2.0863833498718442e-44,620,-0.6290322580645161,1.5202868423308142,0.061056188861812785,-0.7489346329668229,-0.5091298831622093,-10.302514287096955,4.431554728105697e-23,106,514,0,620,0.17096774193548386,0.1433815005875023,0.2026061790847006,3.599057924445189e-65,-64.44381116360985
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,Qwen/Qwen3.8-27B-FP8,gpt-5.6-sol,620,0.04680645161290325,0.7115839084484927,0.028577897470090777,-0.00931493166134216,0.10292783488714866,1.6378549773261037,0.10196014718483826,620,-0.6016129032258064,1.6050195833191832,0.06445913762945013,-0.7281980018047263,-0.47502780464688654,-9.33324467795767,1.8107176164272734e-19,115,505,0,620,0.18548387096774194,0.1568581696262079,0.21798299476633898,3.3825430079523847e-59,-58.47075667277989
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,Qwen/Qwen3.8-27B-FP8,gpt-5.6-terra,620,0.7828709677419354,0.8058663042258453,0.03236436960327102,0.7193136961534479,0.846428239330423,24.18928523368525,1.669887150772759e-91,620,-0.4612903225806452,1.6881564864327216,0.06779799600574456,-0.5944322838829531,-0.32814836127833724,-6.803893179107534,2.4072801582999098e-11,73,547,0,620,0.11774193548387096,0.09469499790063825,0.14549657113030343,1.0035063531868313e-90,-89.99847987365456
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,Qwen/Qwen3.5-122B-A10B-FP8,620,-0.3439677419354839,0.2618322396810818,0.010515435792083838,-0.3646179945651915,-0.3233174893057763,-32.71074530210412,4.809355129731014e-137,620,-0.4096774193548387,0.956182108877505,0.038401197590058285,-0.4850898366048207,-0.3342650021048567,-10.66835007929285,1.657063005599512e-24,620,0,0,620,1.0,0.9938422514785149,0.9999999999999999,4.596557359890311e-187,-186.33756731600434
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,Qwen/Qwen3.8-27B-FP8,620,-0.3304193548387097,0.2268741403371099,0.009111484737345238,-0.34831252307045807,-0.31252618660696135,-36.26405183827176,2.8422954058998024e-155,620,-0.1693548387096774,0.7044948486811164,0.02829319397864569,-0.22491712018927093,-0.11379255723008389,-5.985709454984054,3.6496707223799684e-09,619,1,0,620,0.9983870967741936,0.9909210825172156,0.9997152262145946,2.8544621204920684e-184,-183.5444757158279
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,claude-sonnet-5,620,-0.040193548387096774,0.22044739636137636,0.008853380488184395,-0.05757985051692047,-0.02280724625727308,-4.53990974868171,6.764342634713415e-06,620,-0.05,0.5872225911586199,0.023583426779340656,-0.09631322281804225,-0.0036867771819577566,-2.120132941994696,0.034392033341045875,619,1,0,620,0.9983870967741936,0.9909210825172156,0.9997152262145946,2.8544621204920684e-184,-183.5444757158279
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,gemini-3.1-pro-preview,620,-0.30235483870967744,0.35969687906196884,0.014445774290423895,-0.3307235049663398,-0.2739861724530151,-20.930331087209947,5.7975760736496924e-74,620,-0.20161290322580644,0.9827250917587134,0.039467189434904015,-0.27911871929753235,-0.12410708715408052,-5.108367383452542,4.333554921246678e-07,615,5,0,620,0.9919354838709677,0.9812619946848777,0.9965505430601129,3.481142447234813e-175,-174.45827820516087
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,gemini-3.7-flash,620,-0.3494838709677419,0.18128349988988465,0.007280520556132469,-0.3637813848066925,-0.33518635712879136,-48.00259380812647,7.946704173098303e-211,620,-0.035483870967741936,0.5350695678029808,0.021488910958343016,-0.0776838756847254,0.006716133749241529,-1.6512642747009667,0.09919181943847943,614,6,0,620,0.9903225806451613,0.9790491774834859,0.9955574175148,3.574067556184732e-173,-172.4468372428205
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,gpt-5.6-sol,620,0.3421451612903225,0.28808331829570544,0.011569704479474075,0.31942453181987684,0.3648657907607682,29.57250653180689,1.6998100026838567e-120,620,-2.8725806451612903,1.501175560336876,0.060288661306930905,-2.9909757465447475,-2.754185543777833,-47.64711278853778,2.9748715400871476e-209,616,4,0,620,0.9935483870967742,0.9835301631200561,0.9974883173716393,2.8209635807370746e-177,-176.54960252064623
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-opus-5,gpt-5.6-terra,620,1.1335806451612902,0.5268994425552291,0.021160790832415594,1.0920250039901709,1.1751362863324095,53.569862021640105,1.3209466565761962e-234,620,-3.035483870967742,1.7479364038176934,0.07019881526193475,-3.1733405702170896,-2.8976271717183946,-43.24124074802913,3.4424857235813083e-189,612,8,0,620,0.9870967741935484,0.9747471615385706,0.9934475479663052,2.410173705836134e-169,-168.61795165586184
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,Qwen/Qwen3.5-122B-A10B-FP8,620,-0.5570806451612903,0.48566097718686774,0.019504614208508384,-0.5953838804065568,-0.5187774099160238,-28.561479822465714,4.297826926779904e-115,620,-0.3564516129032258,2.1162591563222852,0.08499101296624771,-0.5233572860213118,-0.18954593978513976,-4.193991817049911,3.141348462781159e-05,521,99,0,620,0.8403225806451613,0.8094061052548034,0.8670478142999278,4.3299409136991776e-70,-69.36351802998132
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,Qwen/Qwen3.8-27B-FP8,620,-0.3009516129032258,0.5895604158380046,0.02367731607784401,-0.3474492158812211,-0.25445400992523054,-12.710545904518314,4.722533222540123e-33,620,-0.5306451612903226,2.0017834301816295,0.08039355716993153,-0.6885223333053623,-0.37276798927528293,-6.600593131719171,8.810298879108853e-11,535,85,0,620,0.8629032258064516,0.8335860355808004,0.8877510824277993,1.0422272847406443e-80,-79.98203756151155
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,claude-opus-5,620,0.18437096774193554,0.34202394524865676,0.013736012188560555,0.15739613498873142,0.21134580049513965,13.42245225258907,3.0886885976697265e-36,620,-0.38548387096774195,1.6837479132223534,0.06762094344497208,-0.5182781357807194,-0.25268960615476455,-5.700657981523688,1.8483279954674163e-08,12,608,0,620,0.01935483870967742,0.01110581745441766,0.033523244027525906,2.8372934751240626e-162,-161.5470957406809
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,gemini-3.1-pro-preview,620,-0.3538548387096774,0.5397828902020712,0.021678202541057942,-0.39642657495363026,-0.3112831024657245,-16.323070975994696,4.438017043529035e-50,620,-0.6290322580645161,1.9186515102273365,0.07705489892212836,-0.7803529603692567,-0.47771155575977553,-8.163429799579854,1.8281546545617277e-15,400,220,0,620,0.6451612903225806,0.6067110488897041,0.6818237983137356,4.5094690670530355e-13,-12.345874587794322
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,gemini-3.7-flash,620,-0.5355,0.35841092696604426,0.01439412921144943,-0.563767245454996,-0.5072327545450039,-37.20266729119332,5.5118741208700726e-160,620,-0.717741935483871,1.707914125556117,0.06859148188761412,-0.8524421473658694,-0.5830417236018726,-10.46400975357083,1.0488309206400066e-23,342,278,0,620,0.5516129032258065,0.5122677273393927,0.5903224405551637,0.011341906580774535,-1.9453139341635934
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,gpt-5.6-sol,620,0.04769354838709677,0.41827015443464427,0.016798133637246977,0.014705309936924413,0.08068178683726912,2.8392171069138605,0.004670879653972052,620,-0.9870967741935484,1.9755765499404352,0.07934106353193351,-1.1429070552165683,-0.8312864931705284,-12.441184050882525,7.132172248112729e-32,432,188,0,620,0.6967741935483871,0.6594726644076279,0.7316523506903683,4.593224147742652e-23,-22.337882360645047
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,claude-sonnet-5,gpt-5.6-terra,620,0.8762096774193548,0.5025906917764353,0.02018452790806555,0.8365712250761128,0.9158481297625969,43.40996635691586,5.612547055144268e-190,620,-0.9790322580645161,1.9462599979374877,0.07816368247065639,-1.1325303937007412,-0.8255341224282912,-12.52541112596706,3.0628344691204425e-32,352,268,0,620,0.567741935483871,0.5284486686017054,0.6062009267599,0.0008440813071026701,-3.0736157174439698
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,Qwen/Qwen3.5-122B-A10B-FP8,620,0.04306451612903226,0.5880613221506921,0.023617111026569753,-0.0033148559412783524,0.08944388819934287,1.8234455552410185,0.0687180477933508,620,-0.4629032258064516,2.041629260929832,0.08199380424158821,-0.6239229690808333,-0.30188348253206987,-5.645587859816141,2.509195116879743e-08,546,74,0,620,0.8806451612903226,0.8527526561774612,0.903849832044892,7.435516882013093e-90,-89.12868883599155
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,Qwen/Qwen3.8-27B-FP8,620,0.34919354838709676,0.6690112743871949,0.02686813934207441,0.2964297945993833,0.40195730217481024,12.996566079299503,2.549310705368639e-34,620,-0.9048387096774193,1.9605913370064394,0.07873924289811826,-1.0594671330607006,-0.750210286294138,-11.49158508989224,7.722100247279415e-28,562,58,0,620,0.9064516129032258,0.8809613269974353,0.9269362451721962,1.2637168961239328e-104,-103.89835020787505
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,claude-opus-5,620,0.7670967741935484,0.46101099513019683,0.018514647106257495,0.7307376400926178,0.803455908294479,41.43188740196342,1.206113466376062e-180,620,-0.5241935483870968,1.6497109438755628,0.06625398586114188,-0.6543033767203765,-0.39408372005381703,-7.911879437498681,1.1722500247030387e-14,32,588,0,620,0.05161290322580645,0.03679444946980247,0.07195346694623883,1.860092009825566e-133,-132.73046557278656
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,claude-sonnet-5,620,0.6845322580645161,0.5160533784660593,0.020725202416468767,0.6438320270741756,0.7252324890548566,33.0289781643131,1.0614083414695285e-138,620,-0.6935483870967742,1.7720565681411142,0.07116750437197855,-0.8333074016887829,-0.5537893725047656,-9.74529587930656,5.6712370339159265e-21,342,278,0,620,0.5516129032258065,0.5122677273393927,0.5903224405551637,0.011341906580774535,-1.9453139341635934
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,gemini-3.7-flash,620,-0.11580645161290326,0.436100166300315,0.017514204145500357,-0.15020091203889208,-0.08141199118691445,-6.612144671309861,8.191299841194033e-11,620,0.0532258064516129,1.4476562018711447,0.058139272147424065,-0.06094831636081954,0.16739992926404534,0.915488008116922,0.3602919920779254,227,393,0,620,0.36612903225806454,0.32914119573953926,0.40476555628395505,2.6324173192076965e-11,-10.579645260551072
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,gpt-5.6-sol,620,0.6478225806451613,0.5195184804303662,0.020864364260186237,0.6068490630991323,0.6887960981911903,31.04923651478556,2.496914952512997e-128,620,-1.1580645161290322,1.8280305695468184,0.07341547436423242,-1.3022381027047327,-1.0138909295533316,-15.774120185937726,2.2871810602916924e-47,413,207,0,620,0.6661290322580645,0.6280852895869596,0.7021268133236437,9.57170411106082e-17,-16.019010735144178
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.1-pro-preview,gpt-5.6-terra,620,1.4943709677419355,0.6381866154842406,0.02563019125019044,1.4440383011050857,1.5447036343787852,58.30510405305039,1.297386742582327e-253,620,-1.0903225806451613,1.9103247808025783,0.076720489421103,-1.240986568305403,-0.9396585929849195,-14.211621808883475,7.116236140208938e-40,344,276,0,620,0.5548387096774193,0.5155006028363265,0.5935014505516396,0.007080147033292482,-2.149957723230575
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,Qwen/Qwen3.5-122B-A10B-FP8,620,0.11067741935483878,0.41956072782830545,0.016849964312004775,0.07758739562929795,0.14376744308037961,6.5684067518164735,1.078704423790286e-10,620,-0.8274193548387097,1.6603977329579382,0.06668317763888529,-0.9583720316104408,-0.6964666780669785,-12.40821724662702,9.919951675682104e-32,609,11,0,620,0.9822580645161291,0.9685120437454431,0.9900648375193182,5.581226046245072e-164,-163.25327038768796
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,Qwen/Qwen3.8-27B-FP8,620,0.4229354838709678,0.5648392589043398,0.022684490523746433,0.37838759547586964,0.46748337226606596,18.644257556863938,6.606589479853739e-62,620,-1.4112903225806452,1.7213479369668578,0.06913099673691102,-1.5470500357667976,-1.275530609394493,-20.41472550947782,3.2210280180084474e-71,609,11,0,620,0.9822580645161291,0.9685120437454431,0.9900648375193182,5.581226046245072e-164,-163.25327038768796
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,claude-opus-5,620,0.8295000000000001,0.2946878773765523,0.01183494995510481,0.8062584804600449,0.8527415195399554,70.08901627355078,1.4148122397779193e-296,620,-0.8870967741935484,1.3012338957169691,0.052258810823148406,-0.9897228247884762,-0.7844707235986206,-16.975066217936263,2.3966560084085465e-53,18,602,0,620,0.02903225806451613,0.018441853592652227,0.04542286436952066,1.0570235005172063e-152,-151.97591535703378
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,claude-sonnet-5,620,0.7716935483870968,0.3593265145542449,0.01443090009385673,0.7433540921339806,0.800033004640213,53.47508078970131,3.25455256860681e-234,620,-1.0774193548387097,1.5296128470902133,0.061430730226022086,-1.1980572554904123,-0.9567814541870069,-17.53876847751216,3.294913916794531e-56,500,120,0,620,0.8064516129032258,0.7735048124382794,0.8356243094356491,4.83856164858449e-56,-55.315283721190454
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,gemini-3.1-pro-preview,620,0.12390322580645168,0.37429471467095454,0.01503203747648782,0.0943832536848597,0.15342319792804365,8.242610225011308,1.0090754208462033e-15,620,-0.65,1.348157361514409,0.05414330255852835,-0.7563268226013042,-0.5436731773986958,-12.005178282158845,5.369200508853577e-30,479,141,0,620,0.7725806451612903,0.7379668855819482,0.8038374386111776,5.715992283787254e-44,-43.24290836614955
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,gpt-5.6-sol,620,0.7714193548387096,0.3800194514359708,0.015261948437614812,0.7414478827009998,0.8013908269764194,50.54527329796625,6.937456188556453e-222,620,-1.8580645161290323,1.5636778222692784,0.06279881255114253,-1.981389062031638,-1.7347399702264268,-29.587574042357073,1.4128949846740578e-120,524,96,0,620,0.8451612903225807,0.8145693488272405,0.8715023989676054,2.824886650226962e-72,-71.54899897374507
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gemini-3.7-flash,gpt-5.6-terra,620,1.6444032258064516,0.5150153772090603,0.020683515282816436,1.603784860167044,1.6850215914458593,79.50308268791224,0.0,620,-1.8935483870967742,1.5951127871701865,0.06406127112173159,-2.019352153921144,-1.7677446202724043,-29.55839548513772,2.021159484634622e-120,458,162,0,620,0.7387096774193549,0.7027330241710438,0.7717465023412796,1.1943411420633149e-33,-32.922871607080374
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,Qwen/Qwen3.5-122B-A10B-FP8,620,0.061145161290322575,0.536257730659633,0.02153662872696037,0.01885144823862453,0.10343887434202062,2.839124083231223,0.004672223804644722,620,-3.7661290322580645,2.0109107516682965,0.08076011922189143,-3.924726060218888,-3.607532004297241,-46.633524919774885,9.917891708874934e-205,619,1,0,620,0.9983870967741936,0.9909210825172156,0.9997152262145946,2.8544621204920684e-184,-183.5444757158279
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,Qwen/Qwen3.8-27B-FP8,620,0.023080645161290356,0.5663404844917773,0.022744781194190072,-0.021585642280741526,0.06774693260332224,1.0147666387393552,0.3106135529853159,620,-2.824193548387097,1.9975093929890475,0.08022190770565503,-2.981733634534166,-2.6666534622400277,-35.20476674214035,6.683057546416511e-150,619,1,0,620,0.9983870967741936,0.9909210825172156,0.9997152262145946,2.8544621204920684e-184,-183.5444757158279
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,claude-opus-5,620,0.5911290322580646,0.3061781970223497,0.01229641229684344,0.5669812912238777,0.6152767732922514,48.07329308645667,3.873365016888504e-211,620,-3.0338709677419353,1.6514979295880554,0.06632575293437921,-3.164121732525415,-2.9036202029584555,-45.741975530131704,1.0480482578704305e-200,572,48,0,620,0.9225806451612903,0.8988457755990217,0.9411112240376588,6.762614124490166e-115,-114.16988539275889
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,claude-sonnet-5,620,0.7309516129032259,0.429918537852975,0.017265943972850507,0.6970446867444305,0.7648585390620212,42.3348769144969,6.235043960037446e-185,620,-3.67258064516129,1.8639223633736892,0.07485692349176871,-3.8195849549923127,-3.5255763353302676,-49.06133559663493,1.7951842891518477e-215,610,10,0,620,0.9838709677419355,0.970566957287004,0.991215866724462,1.0047488434794672e-165,-164.99794248503227
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,gemini-3.1-pro-preview,620,0.0361451612903226,0.4866775808963741,0.01954544199597386,-0.0022382517185804904,0.07452857429922569,1.8492885091965736,0.0648927119639042,620,-3.3532258064516127,1.8223365269418956,0.073186796110239,-3.4969503138061326,-3.209501299097093,-45.817360298171174,4.769557110732106e-201,608,12,0,620,0.9806451612903225,0.966476755972474,0.9888941825455823,2.8372934751240626e-162,-161.5470957406809
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,gemini-3.7-flash,620,-0.07143548387096776,0.33874762795217134,0.01360443211955282,-0.09815191918637005,-0.04471904855556548,-5.250897887042114,2.0837605292163854e-07,620,-3.6451612903225805,1.6503465557979622,0.06627951265022948,-3.775321248260939,-3.515001332384222,-54.99680285156653,1.9007749383672636e-240,605,15,0,620,0.9758064516129032,0.9604685827476296,0.9852845275303121,2.3363855420584848e-157,-156.63145548991056
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-sol,gpt-5.6-terra,620,0.8790483870967741,0.3746027266645758,0.01504440753582834,0.8495041226058047,0.9085926515877436,58.43024293268549,4.218772183595677e-254,620,-0.22741935483870968,0.8246347122645485,0.033118127008741796,-0.29245685807448685,-0.1623818516029325,-6.86691474969827,1.599574922365067e-11,251,369,0,620,0.40483870967741936,0.3669017353430907,0.4439476426013209,2.4491208520390353e-06,-5.610989784055061
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-terra,Qwen/Qwen3.5-122B-A10B-FP8,620,-0.949274193548387,0.6082613445773971,0.024428363449439425,-0.9972467061988848,-0.9013016808978893,-38.85950835442358,3.421706954366318e-168,620,-2.8080645161290323,1.8870186918757474,0.07578449436574546,-2.9568903931550157,-2.659238639103049,-37.053285630922886,3.078003057473468e-159,616,4,0,620,0.9935483870967742,0.9835301631200561,0.9974883173716393,2.8209635807370746e-177,-176.54960252064623
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-terra,Qwen/Qwen3.8-27B-FP8,620,-0.9444354838709677,0.6014037193382269,0.024152954592315867,-0.9918671475648922,-0.897003820177043,-39.10227546949617,2.2072520614947154e-169,620,-2.195161290322581,1.8442529534130634,0.07406698097834462,-2.3406143080542843,-2.0497082725908773,-29.63751541276392,7.656624960751679e-121,618,2,0,620,0.9967741935483871,0.9883154446635892,0.9991149213215161,8.848878539099145e-182,-181.0531117660415
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-terra,claude-opus-5,620,-0.3786451612903225,0.4694062897312208,0.018851810251026155,-0.4156664176517628,-0.34162390492888217,-20.08534757396637,1.797250341506653e-69,620,-2.0951612903225807,1.6283957852420683,0.06539794849048959,-2.2235900292256203,-1.966732551419541,-32.03711031741717,1.5926910250766883e-133,562,58,0,620,0.9064516129032258,0.8809613269974353,0.9269362451721962,1.2637168961239328e-104,-103.89835020787505
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-terra,claude-sonnet-5,620,-0.28666129032258064,0.5290641429163563,0.021247727290982572,-0.3283876576402561,-0.24493492300490516,-13.491385991396747,1.501043437784877e-36,620,-2.7161290322580647,1.8278224505202576,0.07340711610299011,-2.8602862048486855,-2.571971859667444,-37.000895505107955,5.63005510746171e-159,611,9,0,620,0.9854838709677419,0.97264419761114,0.992344569147031,1.641666674431228e-167,-166.7847150178319
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,gpt-5.6-terra,gemini-3.1-pro-preview,620,-0.8983064516129031,0.6123003077252022,0.02459057211289152,-0.9465975102509608,-0.8500153929748454,-36.53052265270271,1.2920724892710374e-156,620,-2.708064516129032,1.7876617508384836,0.07179422359065764,-2.8490542842960243,-2.56707474796204,-37.71981060160701,1.4597133709776489e-162,606,14,0,620,0.9774193548387097,0.9624566825043558,0.9865023705202908,5.773157619064092e-159,-158.23858658520774
